customer_age,job_type,housing_loan,personal_loan,education,balance
54.0,self-employed,no,no,tertiary,544.0
39.0,self-employed,no,no,secondary,-5.0
50.0,management,yes,no,tertiary,22554.0
69.0,management,no,no,tertiary,401.0
56.0,unemployed,no,yes,secondary,1337.0
50.0,unemployed,no,no,secondary,4108.0
21.0,student,no,no,unknown,777.0
33.0,management,yes,no,tertiary,1217.0
51.0,housemaid,no,no,secondary,385.0
45.0,admin.,yes,no,unknown,240.0
32.0,technician,yes,yes,secondary,-397.0
54.0,retired,yes,no,secondary,782.0
59.0,retired,no,yes,unknown,409.0
27.0,blue-collar,yes,no,secondary,285.0
34.0,management,yes,no,tertiary,560.0
48.0,technician,yes,no,secondary,145.0
51.0,entrepreneur,yes,no,secondary,2151.0
64.0,self-employed,yes,no,tertiary,4885.0
52.0,retired,no,yes,secondary,2124.0
38.0,blue-collar,yes,no,primary,-741.0
31.0,technician,no,no,tertiary,98.0
46.0,self-employed,no,no,secondary,528.0
46.0,management,no,no,tertiary,173.0
42.0,unemployed,yes,no,secondary,196.0
37.0,blue-collar,yes,no,secondary,2420.0
42.0,management,yes,no,tertiary,374.0
37.0,management,yes,no,tertiary,31.0
23.0,blue-collar,yes,no,secondary,243.0
34.0,admin.,yes,yes,secondary,2.0
51.0,management,no,yes,secondary,1003.0
46.0,technician,yes,yes,tertiary,1814.0
30.0,admin.,yes,no,secondary,131.0
23.0,services,yes,no,secondary,1899.0
76.0,retired,no,no,tertiary,-4.0
25.0,admin.,yes,no,secondary,5.0
25.0,admin.,no,no,secondary,4742.0
37.0,management,no,yes,tertiary,3.0
37.0,management,no,no,tertiary,615.0
66.0,unknown,yes,no,unknown,1991.0
48.0,management,no,no,secondary,435.0
47.0,blue-collar,yes,no,secondary,3778.0
44.0,technician,no,no,secondary,636.0
44.0,management,yes,no,tertiary,1455.0
44.0,admin.,yes,yes,primary,390.0
42.0,blue-collar,yes,no,secondary,-139.0
55.0,unemployed,no,no,secondary,1559.0
68.0,entrepreneur,no,no,primary,-3.0
80.0,retired,no,no,primary,992.0
50.0,technician,no,no,secondary,1593.0
61.0,housemaid,no,no,unknown,15685.0
33.0,admin.,yes,no,secondary,1333.0
79.0,retired,no,no,unknown,4807.0
31.0,management,no,no,tertiary,2469.0
31.0,management,no,no,tertiary,374.0
32.0,management,yes,no,secondary,1085.0
43.0,technician,no,no,unknown,567.0
43.0,blue-collar,yes,no,secondary,428.0
25.0,housemaid,yes,no,secondary,200.0
43.0,technician,yes,no,secondary,-110.0
28.0,blue-collar,no,no,primary,1645.0
31.0,management,no,no,tertiary,438.0
41.0,unemployed,yes,no,primary,1484.0
43.0,admin.,no,no,secondary,1117.0
28.0,management,yes,yes,tertiary,584.0
76.0,retired,no,no,unknown,4804.0
38.0,technician,no,yes,secondary,490.0
31.0,management,yes,no,tertiary,284.0
39.0,self-employed,yes,no,secondary,308.0
39.0,blue-collar,yes,no,primary,-5.0
27.0,technician,no,no,secondary,740.0
33.0,technician,yes,yes,secondary,72.0
36.0,management,no,no,primary,3364.0
34.0,entrepreneur,no,no,primary,798.0
41.0,technician,no,no,secondary,245.0
35.0,blue-collar,no,no,primary,2297.0
32.0,blue-collar,yes,no,secondary,896.0
30.0,admin.,no,yes,tertiary,-61.0
32.0,services,yes,no,secondary,-26.0
33.0,management,yes,no,tertiary,0.0
29.0,management,yes,no,tertiary,1667.0
55.0,housemaid,no,no,primary,3.0
49.0,management,no,no,tertiary,2633.0
59.0,retired,no,no,tertiary,2193.0
33.0,blue-collar,no,no,primary,1771.0
26.0,management,no,yes,tertiary,14.0
37.0,services,no,no,secondary,525.0
55.0,blue-collar,yes,no,primary,159.0
56.0,services,no,no,secondary,1985.0
54.0,management,no,yes,secondary,67.0
40.0,management,yes,no,tertiary,428.0
27.0,student,no,no,tertiary,525.0
54.0,admin.,yes,yes,secondary,1386.0
46.0,housemaid,no,no,primary,399.0
39.0,technician,yes,no,tertiary,336.0
45.0,management,no,no,secondary,9.0
29.0,technician,yes,no,secondary,628.0
30.0,management,yes,no,tertiary,79.0
59.0,management,no,no,tertiary,-5.0
47.0,management,no,no,tertiary,4049.0
35.0,management,yes,no,tertiary,145.0
49.0,management,yes,no,tertiary,492.0
30.0,management,yes,no,tertiary,3459.0
30.0,management,no,no,tertiary,3772.0
32.0,management,yes,no,tertiary,-71.0
48.0,blue-collar,no,no,primary,722.0
29.0,admin.,yes,no,secondary,637.0
26.0,housemaid,yes,no,tertiary,91.0
36.0,technician,yes,no,secondary,1335.0
67.0,retired,no,no,tertiary,524.0
47.0,admin.,yes,yes,secondary,-980.0
31.0,technician,yes,no,secondary,4803.0
41.0,technician,no,no,tertiary,1710.0
34.0,blue-collar,yes,no,secondary,3651.0
31.0,unemployed,yes,no,tertiary,-1.0
40.0,self-employed,yes,no,tertiary,-94.0
40.0,blue-collar,yes,yes,secondary,254.0
35.0,management,yes,no,unknown,353.0
42.0,admin.,yes,yes,secondary,85.0
28.0,services,yes,yes,secondary,290.0
38.0,unemployed,yes,no,secondary,1021.0
47.0,services,yes,no,secondary,-163.0
30.0,management,yes,no,tertiary,330.0
41.0,admin.,yes,no,secondary,2019.0
39.0,blue-collar,yes,yes,primary,-5.0
61.0,retired,yes,yes,secondary,8123.0
26.0,services,yes,yes,secondary,511.0
28.0,self-employed,yes,no,tertiary,867.0
27.0,management,yes,no,tertiary,12954.0
41.0,management,yes,no,tertiary,5285.0
39.0,management,yes,no,tertiary,-608.0
40.0,management,yes,no,tertiary,262.0
27.0,student,yes,no,secondary,2142.0
41.0,services,no,yes,secondary,-145.0
60.0,retired,no,no,primary,46.0
24.0,management,yes,yes,tertiary,4.0
33.0,technician,yes,no,tertiary,2166.0
73.0,retired,no,no,secondary,1465.0
54.0,retired,no,no,tertiary,815.0
57.0,blue-collar,no,yes,secondary,5440.0
44.0,unemployed,yes,no,secondary,726.0
34.0,admin.,yes,no,secondary,305.0
36.0,services,no,no,secondary,53.0
49.0,self-employed,no,no,secondary,1123.0
43.0,management,no,no,tertiary,27698.0
30.0,student,no,no,secondary,2351.0
29.0,blue-collar,yes,yes,primary,-60.0
49.0,admin.,no,no,secondary,721.0
35.0,technician,yes,no,secondary,-144.0
46.0,management,no,no,tertiary,6652.0
56.0,blue-collar,yes,no,primary,-3.0
61.0,retired,yes,no,primary,469.0
42.0,unemployed,yes,no,tertiary,1153.0
31.0,technician,yes,no,secondary,1181.0
55.0,management,no,no,tertiary,15516.0
31.0,admin.,yes,no,secondary,-4.0
52.0,admin.,yes,yes,secondary,2930.0
27.0,services,yes,no,secondary,170.0
28.0,technician,yes,no,tertiary,3339.0
41.0,entrepreneur,yes,no,tertiary,341.0
59.0,self-employed,yes,no,tertiary,-1.0
31.0,technician,yes,no,secondary,3498.0
54.0,technician,no,no,secondary,1814.0
30.0,admin.,yes,no,secondary,556.0
54.0,retired,yes,yes,secondary,153.0
44.0,blue-collar,no,no,primary,84.0
25.0,admin.,yes,no,secondary,-97.0
30.0,management,no,no,secondary,371.0
31.0,services,no,yes,secondary,144.0
48.0,housemaid,yes,no,primary,631.0
33.0,blue-collar,yes,no,primary,8.0
43.0,technician,yes,no,secondary,1548.0
37.0,admin.,yes,yes,secondary,-1.0
34.0,blue-collar,yes,no,primary,360.0
34.0,technician,yes,no,tertiary,-86.0
43.0,management,no,no,tertiary,945.0
39.0,technician,yes,yes,secondary,61.0
33.0,admin.,yes,no,secondary,226.0
48.0,admin.,no,no,secondary,2973.0
34.0,services,no,no,primary,785.0
43.0,blue-collar,no,no,primary,945.0
33.0,admin.,yes,yes,secondary,2.0
50.0,retired,yes,no,secondary,3001.0
41.0,blue-collar,no,yes,primary,1257.0
35.0,technician,yes,no,tertiary,541.0
56.0,management,no,no,secondary,1926.0
55.0,blue-collar,no,no,primary,1087.0
55.0,retired,yes,no,unknown,1620.0
39.0,self-employed,no,no,tertiary,2090.0
31.0,admin.,yes,no,secondary,457.0
43.0,blue-collar,yes,no,primary,-104.0
46.0,services,yes,no,secondary,1875.0
49.0,admin.,yes,no,secondary,3534.0
29.0,entrepreneur,yes,no,secondary,155.0
54.0,admin.,no,no,secondary,1.0
40.0,blue-collar,yes,yes,secondary,187.0
60.0,management,no,no,tertiary,4.0
49.0,technician,yes,no,tertiary,189.0
47.0,blue-collar,no,no,primary,752.0
50.0,management,no,no,tertiary,3840.0
40.0,blue-collar,no,no,secondary,5.0
47.0,self-employed,yes,no,primary,1202.0
38.0,technician,yes,no,secondary,397.0
29.0,blue-collar,yes,no,secondary,-20.0
30.0,blue-collar,yes,no,primary,-2.0
30.0,services,no,no,secondary,1276.0
39.0,admin.,no,no,secondary,859.0
34.0,blue-collar,no,no,primary,370.0
48.0,admin.,no,yes,secondary,386.0
34.0,blue-collar,yes,no,secondary,644.0
32.0,admin.,no,yes,secondary,63.0
27.0,blue-collar,yes,no,secondary,57.0
46.0,admin.,yes,no,tertiary,-965.0
44.0,management,no,no,tertiary,200.0
46.0,management,no,no,tertiary,6650.0
56.0,management,no,yes,primary,118.0
50.0,blue-collar,yes,no,primary,189.0
69.0,retired,no,no,primary,1428.0
27.0,blue-collar,yes,no,primary,3509.0
34.0,blue-collar,yes,no,secondary,294.0
35.0,management,no,no,tertiary,221.0
47.0,admin.,yes,no,secondary,10248.0
67.0,technician,no,no,secondary,9068.0
61.0,retired,yes,no,primary,826.0
49.0,technician,no,no,secondary,53.0
48.0,management,no,yes,tertiary,75.0
51.0,services,no,no,unknown,7170.0
34.0,blue-collar,yes,no,primary,-123.0
57.0,entrepreneur,yes,no,secondary,541.0
47.0,blue-collar,yes,no,primary,2.0
37.0,management,no,yes,tertiary,-191.0
32.0,entrepreneur,yes,yes,secondary,13.0
38.0,management,no,no,unknown,66.0
26.0,student,no,no,secondary,193.0
41.0,management,no,no,tertiary,10562.0
26.0,self-employed,yes,no,tertiary,4.0
32.0,technician,no,no,secondary,390.0
51.0,blue-collar,yes,no,primary,955.0
35.0,management,no,no,tertiary,148.0
33.0,blue-collar,yes,no,secondary,244.0
48.0,technician,no,yes,secondary,-153.0
54.0,management,yes,no,unknown,875.0
56.0,retired,yes,yes,primary,148.0
33.0,entrepreneur,no,no,tertiary,3.0
31.0,management,no,no,tertiary,215.0
35.0,technician,no,no,secondary,95.0
33.0,entrepreneur,yes,yes,secondary,1536.0
36.0,self-employed,yes,no,secondary,-42.0
40.0,services,yes,no,secondary,-390.0
31.0,blue-collar,yes,no,secondary,-2.0
45.0,services,no,no,secondary,751.0
35.0,technician,yes,no,secondary,-176.0
43.0,entrepreneur,yes,no,secondary,2234.0
38.0,management,yes,no,tertiary,540.0
51.0,management,no,no,tertiary,18.0
51.0,blue-collar,yes,no,secondary,915.0
48.0,admin.,yes,yes,secondary,3.0
61.0,self-employed,no,no,tertiary,52582.0
32.0,unemployed,no,no,secondary,474.0
59.0,retired,no,no,primary,-4.0
55.0,blue-collar,yes,yes,primary,864.0
58.0,retired,no,no,tertiary,141.0
58.0,management,no,no,tertiary,997.0
52.0,services,yes,no,secondary,1785.0
34.0,management,no,yes,tertiary,193.0
53.0,blue-collar,yes,no,primary,135.0
28.0,management,no,yes,tertiary,341.0
26.0,blue-collar,no,no,secondary,384.0
29.0,blue-collar,yes,no,primary,-374.0
36.0,management,yes,no,tertiary,109.0
31.0,self-employed,yes,no,secondary,200.0
41.0,admin.,yes,no,secondary,765.0
49.0,technician,no,no,secondary,17092.0
36.0,blue-collar,yes,no,secondary,128.0
33.0,services,yes,yes,secondary,430.0
26.0,admin.,yes,no,secondary,11.0
56.0,services,yes,yes,secondary,4357.0
32.0,technician,no,yes,secondary,116.0
39.0,blue-collar,yes,yes,primary,792.0
54.0,unemployed,yes,no,primary,543.0
23.0,technician,yes,no,tertiary,189.0
41.0,admin.,no,no,secondary,3229.0
44.0,services,yes,no,primary,2568.0
29.0,blue-collar,yes,no,primary,463.0
34.0,technician,yes,yes,secondary,-167.0
53.0,unemployed,yes,no,tertiary,248.0
37.0,blue-collar,no,no,primary,2.0
36.0,services,yes,no,tertiary,2.0
28.0,management,no,no,tertiary,205.0
30.0,technician,yes,no,secondary,-3.0
50.0,technician,yes,no,secondary,383.0
41.0,blue-collar,yes,no,secondary,265.0
27.0,unemployed,no,no,primary,443.0
85.0,retired,no,no,unknown,4218.0
76.0,retired,no,no,unknown,993.0
39.0,blue-collar,no,no,unknown,2191.0
28.0,blue-collar,yes,no,secondary,155.0
42.0,unemployed,no,no,tertiary,411.0
50.0,self-employed,no,no,secondary,86.0
36.0,blue-collar,yes,no,secondary,730.0
32.0,student,yes,no,secondary,1879.0
33.0,technician,yes,no,secondary,3.0
47.0,entrepreneur,yes,no,secondary,-2.0
34.0,technician,yes,no,unknown,395.0
50.0,technician,no,no,secondary,551.0
58.0,admin.,no,no,secondary,42.0
28.0,management,no,no,tertiary,619.0
29.0,blue-collar,yes,no,unknown,486.0
54.0,admin.,yes,no,secondary,1929.0
28.0,unknown,no,no,tertiary,530.0
37.0,self-employed,no,no,secondary,28.0
38.0,technician,no,no,secondary,66.0
58.0,unknown,no,no,primary,280.0
35.0,technician,no,no,tertiary,106.0
41.0,technician,no,no,secondary,538.0
43.0,management,yes,no,tertiary,834.0
36.0,unemployed,no,no,secondary,1649.0
34.0,blue-collar,yes,yes,secondary,1.0
38.0,management,no,no,tertiary,1063.0
59.0,admin.,no,no,secondary,0.0
60.0,admin.,yes,no,secondary,1918.0
37.0,blue-collar,yes,no,tertiary,175.0
40.0,blue-collar,yes,no,primary,-5.0
38.0,services,yes,no,secondary,245.0
41.0,housemaid,no,no,primary,92.0
45.0,blue-collar,no,yes,secondary,91.0
28.0,management,no,no,tertiary,1064.0
45.0,services,no,no,secondary,2127.0
43.0,management,no,no,tertiary,-4.0
50.0,blue-collar,no,no,secondary,1897.0
31.0,services,yes,no,secondary,139.0
51.0,services,no,no,secondary,1116.0
36.0,management,no,no,tertiary,49.0
24.0,technician,no,no,tertiary,4657.0
41.0,technician,yes,no,secondary,988.0
44.0,technician,no,no,unknown,11116.0
29.0,management,no,no,tertiary,345.0
35.0,technician,no,no,tertiary,125.0
30.0,blue-collar,yes,no,unknown,-345.0
36.0,management,no,no,secondary,-1.0
42.0,management,yes,no,tertiary,4002.0
33.0,services,yes,no,secondary,358.0
46.0,management,no,no,primary,830.0
44.0,admin.,yes,no,secondary,440.0
42.0,management,yes,no,secondary,275.0
46.0,management,yes,no,tertiary,32.0
43.0,entrepreneur,no,yes,secondary,187.0
49.0,technician,no,no,secondary,89.0
47.0,admin.,yes,no,secondary,2869.0
49.0,technician,yes,yes,secondary,-53.0
36.0,admin.,no,no,secondary,301.0
40.0,admin.,yes,yes,secondary,422.0
33.0,blue-collar,yes,no,secondary,717.0
39.0,unemployed,no,no,secondary,45.0
42.0,services,no,no,secondary,63.0
28.0,technician,yes,no,tertiary,63.0
27.0,technician,yes,yes,secondary,78.0
43.0,admin.,yes,no,primary,19.0
35.0,blue-collar,no,yes,secondary,883.0
40.0,blue-collar,yes,no,secondary,5221.0
43.0,blue-collar,yes,no,secondary,86.0
52.0,management,yes,yes,tertiary,-1415.0
52.0,services,no,no,secondary,6172.0
59.0,management,no,no,tertiary,362.0
34.0,admin.,yes,no,secondary,2.0
32.0,blue-collar,no,no,primary,58.0
59.0,retired,no,no,secondary,6.0
40.0,admin.,no,no,secondary,-654.0
58.0,blue-collar,yes,no,secondary,1022.0
50.0,blue-collar,no,no,secondary,0.0
32.0,housemaid,yes,no,primary,2.0
30.0,management,yes,no,tertiary,1198.0
39.0,technician,yes,no,secondary,510.0
35.0,blue-collar,no,no,secondary,1329.0
25.0,blue-collar,yes,no,secondary,437.0
49.0,admin.,yes,yes,secondary,424.0
30.0,blue-collar,yes,no,secondary,264.0
33.0,technician,no,no,secondary,13.0
36.0,management,no,no,tertiary,1209.0
76.0,management,yes,no,unknown,1784.0
33.0,blue-collar,yes,no,primary,-5.0
34.0,blue-collar,no,no,secondary,1.0
36.0,entrepreneur,yes,no,secondary,417.0
50.0,admin.,no,no,tertiary,6576.0
54.0,retired,no,no,unknown,227.0
38.0,management,yes,no,tertiary,46.0
34.0,entrepreneur,yes,no,tertiary,662.0
54.0,management,no,no,tertiary,2331.0
44.0,services,yes,yes,secondary,493.0
28.0,management,no,no,tertiary,3048.0
81.0,retired,no,no,secondary,667.0
35.0,technician,no,no,secondary,359.0
37.0,admin.,no,no,secondary,2085.0
42.0,blue-collar,no,no,secondary,2.0
30.0,blue-collar,yes,yes,secondary,645.0
25.0,blue-collar,yes,no,secondary,1855.0
41.0,management,no,no,tertiary,378.0
55.0,management,no,yes,tertiary,2081.0
27.0,student,no,no,tertiary,3025.0
51.0,unemployed,yes,no,primary,196.0
55.0,retired,yes,no,secondary,390.0
30.0,admin.,yes,no,tertiary,1772.0
29.0,self-employed,no,no,tertiary,348.0
36.0,services,yes,no,secondary,487.0
35.0,blue-collar,yes,no,secondary,1133.0
40.0,blue-collar,no,no,secondary,175.0
34.0,technician,no,no,tertiary,24.0
32.0,entrepreneur,yes,no,tertiary,299.0
43.0,entrepreneur,no,yes,tertiary,1077.0
40.0,services,yes,no,secondary,173.0
26.0,technician,yes,no,secondary,-302.0
33.0,services,yes,no,secondary,6533.0
35.0,management,no,no,tertiary,680.0
50.0,technician,no,no,secondary,2974.0
56.0,housemaid,yes,no,tertiary,-3.0
36.0,admin.,no,no,secondary,5867.0
33.0,management,yes,no,tertiary,1042.0
51.0,technician,no,yes,secondary,314.0
57.0,management,no,no,primary,2689.0
36.0,entrepreneur,yes,no,primary,662.0
31.0,technician,yes,no,secondary,515.0
46.0,management,yes,no,tertiary,743.0
39.0,management,no,no,tertiary,111.0
68.0,housemaid,no,no,primary,3701.0
26.0,blue-collar,yes,no,secondary,396.0
24.0,management,yes,no,tertiary,1330.0
41.0,blue-collar,yes,no,unknown,525.0
33.0,blue-collar,yes,no,secondary,25.0
53.0,technician,no,no,secondary,0.0
33.0,blue-collar,yes,no,secondary,0.0
30.0,services,yes,no,secondary,-330.0
28.0,self-employed,no,no,secondary,-4.0
28.0,blue-collar,yes,no,primary,2596.0
46.0,admin.,yes,no,secondary,105.0
48.0,blue-collar,no,no,secondary,1601.0
39.0,blue-collar,no,no,unknown,1403.0
33.0,admin.,no,no,tertiary,420.0
43.0,technician,yes,no,tertiary,242.0
47.0,technician,yes,no,secondary,-1.0
36.0,blue-collar,yes,no,primary,158.0
41.0,technician,no,no,tertiary,210.0
52.0,blue-collar,no,yes,secondary,422.0
59.0,retired,yes,no,tertiary,1409.0
48.0,technician,no,no,secondary,130.0
35.0,entrepreneur,no,no,secondary,-126.0
42.0,blue-collar,no,no,secondary,1460.0
54.0,entrepreneur,no,yes,secondary,-96.0
33.0,management,no,no,tertiary,113.0
45.0,self-employed,yes,no,unknown,938.0
28.0,technician,yes,yes,secondary,551.0
54.0,admin.,yes,no,secondary,3309.0
51.0,blue-collar,no,no,primary,1881.0
40.0,management,no,no,tertiary,-5.0
45.0,housemaid,yes,no,primary,200.0
43.0,blue-collar,yes,no,unknown,2837.0
38.0,blue-collar,yes,no,primary,1390.0
47.0,services,yes,no,secondary,1381.0
37.0,blue-collar,no,no,primary,10441.0
29.0,self-employed,no,no,tertiary,366.0
31.0,management,yes,no,tertiary,968.0
72.0,retired,no,no,primary,2303.0
31.0,technician,yes,no,secondary,6052.0
32.0,management,no,no,tertiary,272.0
33.0,blue-collar,yes,no,primary,202.0
31.0,technician,yes,yes,secondary,647.0
39.0,entrepreneur,yes,yes,tertiary,0.0
22.0,blue-collar,yes,no,secondary,336.0
36.0,services,yes,yes,secondary,-183.0
48.0,admin.,no,no,secondary,1713.0
70.0,retired,no,no,tertiary,1288.0
25.0,services,yes,yes,secondary,124.0
45.0,housemaid,no,yes,primary,3.0
52.0,management,no,no,tertiary,10079.0
36.0,blue-collar,yes,no,primary,1409.0
36.0,services,yes,no,secondary,4760.0
40.0,technician,no,yes,tertiary,91.0
41.0,management,yes,no,tertiary,25.0
39.0,technician,no,no,secondary,315.0
30.0,technician,yes,no,tertiary,2532.0
35.0,admin.,no,no,secondary,-418.0
29.0,management,yes,no,tertiary,20.0
24.0,services,no,no,secondary,31.0
61.0,retired,no,no,secondary,2749.0
40.0,blue-collar,yes,no,primary,-1.0
32.0,services,no,yes,tertiary,-90.0
58.0,retired,no,no,primary,363.0
26.0,technician,no,no,secondary,459.0
35.0,services,yes,no,secondary,-1.0
34.0,technician,no,no,secondary,-395.0
56.0,retired,no,no,secondary,5520.0
56.0,blue-collar,yes,yes,secondary,678.0
49.0,services,yes,no,secondary,1199.0
35.0,blue-collar,no,no,secondary,7124.0
35.0,blue-collar,yes,no,unknown,498.0
29.0,blue-collar,no,yes,secondary,-109.0
31.0,management,yes,no,tertiary,199.0
29.0,technician,yes,no,secondary,265.0
28.0,blue-collar,no,no,primary,-3.0
40.0,blue-collar,yes,no,secondary,523.0
56.0,entrepreneur,no,yes,secondary,2428.0
44.0,blue-collar,no,yes,primary,327.0
35.0,management,yes,no,secondary,1031.0
29.0,blue-collar,yes,no,primary,4285.0
25.0,technician,yes,no,secondary,289.0
48.0,entrepreneur,no,no,secondary,73.0
33.0,blue-collar,yes,no,secondary,237.0
34.0,blue-collar,yes,no,primary,665.0
71.0,retired,yes,no,secondary,7112.0
39.0,services,no,no,secondary,78.0
46.0,housemaid,yes,yes,primary,1105.0
29.0,self-employed,yes,no,tertiary,274.0
37.0,management,no,no,tertiary,1380.0
27.0,services,yes,yes,secondary,2103.0
60.0,retired,yes,no,tertiary,2557.0
43.0,admin.,no,no,unknown,755.0
57.0,unemployed,no,yes,secondary,725.0
31.0,management,no,no,tertiary,26.0
44.0,blue-collar,yes,no,primary,165.0
59.0,self-employed,no,no,secondary,170.0
32.0,entrepreneur,yes,no,secondary,867.0
57.0,blue-collar,yes,no,secondary,175.0
78.0,retired,no,no,primary,245.0
24.0,self-employed,yes,no,secondary,169.0
42.0,retired,no,no,tertiary,790.0
56.0,blue-collar,no,no,secondary,2754.0
44.0,admin.,yes,no,secondary,264.0
34.0,management,no,no,tertiary,2235.0
56.0,admin.,yes,no,secondary,-284.0
40.0,management,yes,no,secondary,1607.0
43.0,management,yes,no,tertiary,125.0
35.0,blue-collar,no,no,secondary,2132.0
27.0,student,no,no,tertiary,-1.0
48.0,management,no,no,tertiary,1147.0
43.0,blue-collar,yes,no,secondary,790.0
53.0,retired,no,yes,primary,161.0
