customer_age,job_type,housing_loan,personal_loan,education,balance
48.0,management,yes,no,tertiary,444.0
36.0,unemployed,yes,no,tertiary,1314.0
53.0,technician,yes,no,unknown,132.0
34.0,management,yes,no,secondary,628.0
44.0,management,no,no,tertiary,-5.0
54.0,self-employed,no,no,tertiary,1671.0
26.0,blue-collar,yes,yes,secondary,4227.0
37.0,admin.,yes,yes,secondary,240.0
34.0,admin.,yes,no,unknown,466.0
36.0,admin.,yes,no,secondary,247.0
58.0,retired,no,no,primary,-4.0
36.0,technician,no,no,secondary,265.0
33.0,services,yes,yes,secondary,-639.0
45.0,blue-collar,no,no,primary,212.0
32.0,management,no,no,tertiary,134.0
50.0,unemployed,no,no,secondary,1416.0
36.0,technician,yes,no,secondary,1040.0
48.0,unemployed,yes,no,secondary,497.0
58.0,services,no,no,secondary,934.0
41.0,services,no,no,unknown,4801.0
48.0,admin.,yes,no,secondary,4044.0
53.0,admin.,no,yes,secondary,1539.0
64.0,management,no,no,tertiary,10370.0
53.0,blue-collar,yes,no,primary,418.0
30.0,unknown,no,no,tertiary,135.0
41.0,entrepreneur,yes,no,tertiary,-4.0
58.0,blue-collar,no,no,primary,1725.0
